cohort,question_id,participant_id,source_video_id,category,question_type,anchor_layer,target_layer,distance_from_anchor,anchor_native_temporal_entropy,native_retained_target_layer_mass,native_oracle_top50_target_layer_mass,reuse_efficiency,native_source_target_top2_jaccard,native_source_target_spearman,selected_native_unit_ids,selected_analysis_bins,selected_units_adjacent,normalized_temporal_coverage_span,contains_first_unit,contains_last_unit,descriptive_eight_bin_anchor_entropy,descriptive_eight_bin_retained_mass,descriptive_eight_bin_top4_oracle_mass
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,12,13,1,0.9581609575443313,0.6456834946629858,0.6456834946629858,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9721073050263989,0.6456834946597032,0.6456834946597032
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,12,14,2,0.9581609575443313,0.6712734323095864,0.6712734323095864,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9721073050263989,0.6712734323061625,0.6712734323061625
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,12,15,3,0.9581609575443313,0.5641891741734647,0.5641891741734647,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9721073050263989,0.564189174169931,0.5641891741699309
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,16,17,1,0.9757485551037496,0.587476301415753,0.587476301415753,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9838323700658582,0.5874763014103644,0.5874763014103644
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,16,18,2,0.9757485551037496,0.6181636868535141,0.6181636868535141,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9838323700658582,0.6181636868490696,0.6181636868490696
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,16,19,3,0.9757485551037496,0.5874742562116084,0.5874742562116084,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9838323700658582,0.5874742562084038,0.5874742562084038
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,20,21,1,0.9885807424924034,0.6319724339254582,0.6319724339254582,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9923871616577956,0.6319724339201043,0.6319724339201043
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,20,22,2,0.9885807424924034,0.6747748253680368,0.6747748253680368,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9923871616577956,0.6747748253607394,0.6747748253607394
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,20,23,3,0.9885807424924034,0.649656592748459,0.649656592748459,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9923871616577956,0.6496565927420292,0.6496565927420292
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,24,25,1,0.9414357438713379,0.6852740449247087,0.6852740449247087,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9609571625752211,0.6852740449172992,0.6852740449172992
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,24,26,2,0.9414357438713379,0.656509239920362,0.656509239920362,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9609571625752211,0.6565092399150276,0.6565092399150276
development,fine_grained_action_recognition_3572,P04,P04-20240414-162750,fine_grained,fine_grained_action_recognition,24,27,3,0.9414357438713379,0.7214018106433668,0.7214018106433668,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9609571625752211,0.7214018106380613,0.7214018106380613
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,8,9,1,0.9615031081086379,0.5996472309079558,0.5996472309079558,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9743354054019521,0.5996472309050339,0.5996472309050339
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,8,10,2,0.9615031081086379,0.580032126075114,0.580032126075114,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9743354054019521,0.5800321260700796,0.5800321260700796
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,8,11,3,0.9615031081086379,0.5615063182684723,0.5615063182684723,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9743354054019521,0.5615063182653148,0.5615063182653148
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,12,13,1,0.9958747989455717,0.5486702650584594,0.5486702650584594,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9972498659612424,0.5486702650564491,0.5486702650564491
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,12,14,2,0.9958747989455717,0.5804733947643513,0.5804733947643513,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9972498659612424,0.5804733947619093,0.5804733947619093
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,12,15,3,0.9958747989455717,0.4858664447940376,0.5284077136004103,0.9194915825196621,0.3333333333333333,-0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9972498659612424,0.48586644479132923,0.5284077135974647
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,16,17,1,0.9902789905984648,0.56380113722363,0.56380113722363,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9935193270631194,0.5638011372201234,0.5638011372201233
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,16,18,2,0.9902789905984648,0.59674409654087,0.59674409654087,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9935193270631194,0.5967440965373425,0.5967440965373425
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,16,19,3,0.9902789905984648,0.6079390975840773,0.6079390975840773,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9935193270631194,0.607939097581333,0.607939097581333
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,20,21,1,0.9913208785422833,0.5731424873770266,0.5731424873770266,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9942139190254554,0.5731424873736839,0.5731424873736839
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,20,22,2,0.9913208785422833,0.5774630636932649,0.5780579720193618,0.9989708500619433,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9942139190254554,0.5774630636892848,0.5780579720153776
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,20,23,3,0.9913208785422833,0.5757079534325872,0.6125019317849896,0.9399283880702626,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9942139190254554,0.5757079534282039,0.6125019317803262
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,24,25,1,0.9754000992301506,0.6198794278667394,0.6198794278667394,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9836000661491409,0.6198794278619594,0.6198794278619594
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,24,26,2,0.9754000992301506,0.5936026011207164,0.5936026011207164,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9836000661491409,0.5936026011168927,0.5936026011168927
development,gaze_interaction_anticipation_41,P03,P03-20240218-202148,gaze,gaze_interaction_anticipation,24,27,3,0.9754000992301506,0.6240858846838163,0.6252468081037902,0.9981432557432885,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9836000661491409,0.6240858846802689,0.6252468081002361
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,8,9,1,0.9664661908075605,0.6065382748993019,0.6065382748993019,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9776441272016116,0.6065382748965622,0.6065382748965622
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,8,10,2,0.9664661908075605,0.5857119820413546,0.5857119820413546,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9776441272016116,0.5857119820362087,0.5857119820362087
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,8,11,3,0.9664661908075605,0.5721896480822567,0.5721896480822567,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9776441272016116,0.572189648079054,0.572189648079054
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,12,13,1,0.9861588340425897,0.5216041956243258,0.5216041956243258,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9907725560261972,0.5216041956223852,0.5216041956223854
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,12,14,2,0.9861588340425897,0.5906331087007981,0.5906331087007981,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9907725560261972,0.5906331086984039,0.590633108698404
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,12,15,3,0.9861588340425897,0.4914845462789001,0.5582307298096594,0.8804326240629609,0.3333333333333333,0.0,0 1,0 1 2 3,True,0.5,True,False,0.9907725560261972,0.49148454627621263,0.5582307298066069
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,16,17,1,0.967538494561386,0.5517174529816713,0.5567936559491592,0.9908831522894517,0.3333333333333333,0.39999999999999997,1 2,2 3 4 5,True,0.5,False,False,0.9783589963719173,0.551717452978543,0.5567936559460022
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,16,18,2,0.967538494561386,0.5017501636201496,0.54228601411977,0.9252500535802726,0.3333333333333333,-0.39999999999999997,1 2,2 3 4 5,True,0.5,False,False,0.9783589963719173,0.5017501636171208,0.5422860141164966
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,16,19,3,0.967538494561386,0.5926151873680156,0.5926151873680156,1.0,1.0,0.7999999999999999,1 2,2 3 4 5,True,0.5,False,False,0.9783589963719173,0.5926151873653961,0.5926151873653961
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,20,21,1,0.9894734814723709,0.5411875601330578,0.565096820331529,0.9576899757028465,0.3333333333333333,0.39999999999999997,1 2,2 3 4 5,True,0.5,False,False,0.9929823209789336,0.5411875601301888,0.5650968203285331
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,20,22,2,0.9894734814723709,0.5423882446092034,0.5732144111183717,0.9462222757989899,0.3333333333333333,0.39999999999999997,1 2,2 3 4 5,True,0.5,False,False,0.9929823209789336,0.5423882446056176,0.573214411114582
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,20,23,3,0.9894734814723709,0.49122639052526273,0.5748503218617266,0.8545292084631056,0.3333333333333333,0.19999999999999998,1 2,2 3 4 5,True,0.5,False,False,0.9929823209789336,0.4912263905217051,0.5748503218575634
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,24,25,1,0.9899296234501592,0.5711823930883132,0.5711823930883132,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9932864156289988,0.571182393083829,0.571182393083829
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,24,26,2,0.9899296234501592,0.5730413088527009,0.5730413088527009,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9932864156289988,0.5730413088489408,0.5730413088489408
development,gaze_interaction_anticipation_5,P05,P05-20240425-201444,gaze,gaze_interaction_anticipation,24,27,3,0.9899296234501592,0.62719588390858,0.62719588390858,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9932864156289988,0.6271958839051182,0.6271958839051182
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,8,9,1,0.9552857056083509,0.639734086108825,0.639734086108825,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9701904704018546,0.6397340861055593,0.6397340861055593
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,8,10,2,0.9552857056083509,0.618247652380815,0.618247652380815,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9701904704018546,0.6182476523746545,0.6182476523746545
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,8,11,3,0.9552857056083509,0.5902189082045941,0.5902189082045941,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9701904704018546,0.590218908200823,0.590218908200823
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,12,13,1,0.992932216928006,0.541583890750067,0.541583890750067,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9952881446158555,0.5415838907480193,0.5415838907480193
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,12,14,2,0.992932216928006,0.5956714975093487,0.5956714975093487,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9952881446158555,0.5956714975067877,0.5956714975067877
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,12,15,3,0.992932216928006,0.49052962711843895,0.5469876148333441,0.896783791471939,0.3333333333333333,0.19999999999999998,0 1,0 1 2 3,True,0.5,True,False,0.9952881446158555,0.4905296271154833,0.5469876148300483
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,16,17,1,0.9935282062070847,0.5006214358597146,0.5514260728299077,0.9078668211869912,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9956854708022824,0.5006214358564529,0.5514260728263151
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,16,18,2,0.9935282062070847,0.4860207217489052,0.5571876265235847,0.8722747932887431,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9956854708022824,0.48602072174622846,0.5571876265205159
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,16,19,3,0.9935282062070847,0.5110848907037624,0.5519798812988702,0.9259121718369928,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9956854708022824,0.5110848907013363,0.5519798812962501
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,20,21,1,0.9928278050594118,0.5826231836818653,0.5826231836818653,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9952185367034052,0.5826231836786979,0.5826231836786979
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,20,22,2,0.9928278050594118,0.6172854691738243,0.6172854691738243,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9952185367034052,0.6172854691696648,0.6172854691696648
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,20,23,3,0.9928278050594118,0.5999888873301498,0.5999888873301498,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9952185367034052,0.599988887325757,0.599988887325757
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,24,25,1,0.9861321025813438,0.5990058133032354,0.5990058133032354,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9907547350501393,0.599005813298942,0.599005813298942
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,24,26,2,0.9861321025813438,0.6312936888415378,0.6312936888415378,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9907547350501393,0.6312936888373549,0.6312936888373549
development,gaze_interaction_anticipation_926,P01,P01-20240203-130505,gaze,gaze_interaction_anticipation,24,27,3,0.9861321025813438,0.6279885870018584,0.6279885870018584,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9907547350501393,0.6279885869983771,0.6279885869983771
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,8,9,1,0.9045930383302179,0.6867814186670067,0.6867814186670067,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9363953588839504,0.6867814186641377,0.6867814186641377
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,8,10,2,0.9045930383302179,0.5882476365390195,0.6496765274588081,0.9054469596430302,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9363953588839504,0.5882476365351489,0.6496765274545333
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,8,11,3,0.9045930383302179,0.7067681335905909,0.7067681335905909,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9363953588839504,0.7067681335863292,0.7067681335863292
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,12,13,1,0.9508013281324752,0.67788156628103,0.67788156628103,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9672008854193835,0.6778815662783949,0.6778815662783949
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,12,14,2,0.9508013281324752,0.6978566305134353,0.6978566305134353,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9672008854193835,0.6978566305111952,0.6978566305111952
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,12,15,3,0.9508013281324752,0.6739005783572818,0.6739005783572818,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9672008854193835,0.6739005783539698,0.6739005783539698
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,16,17,1,0.9334901926196374,0.6809270550371792,0.6809270550371792,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9556601284112344,0.6809270550330584,0.6809270550330584
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,16,18,2,0.9334901926196374,0.6430864769901513,0.6430864769901513,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9556601284112344,0.6430864769856319,0.6430864769856319
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,16,19,3,0.9334901926196374,0.6146252680030236,0.6146252680030236,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9556601284112344,0.6146252680002549,0.6146252680002549
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,20,21,1,0.9521445882346222,0.6565235172669942,0.6565235172669942,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9680963921535752,0.6565235172629265,0.6565235172629265
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,20,22,2,0.9521445882346222,0.7060042025844668,0.7060042025844668,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9680963921535752,0.7060042025788378,0.7060042025788378
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,20,23,3,0.9521445882346222,0.6714120482827804,0.6714120482827804,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9680963921535752,0.6714120482777307,0.6714120482777307
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,24,25,1,0.9528675542848886,0.6541028083424654,0.6541028083424654,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.968578369519726,0.6541028083376241,0.6541028083376241
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,24,26,2,0.9528675542848886,0.6699230433500247,0.6699230433500247,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.968578369519726,0.6699230433455626,0.6699230433455626
development,ingredient_ingredient_adding_localization_23,P08,P08-20240622-141902,ingredient,ingredient_ingredient_adding_localization,24,27,3,0.9528675542848886,0.6105785431033315,0.677398909594296,0.9013574342317967,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.968578369519726,0.6105785431004382,0.6773989095910861
